application_key,status,fixture,classification,unresolved_families,unresolved_dispositions,periodic_review,model_score_changed,model_tier_changed,edd_changed,approval_changed,floor_changed,compliance_review_changed,evidence_stale_or_incomplete
8374155eb7f18728,kyc_documents,false,BLOCKED,"complexity,introduction,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,true,false,false,false,false,false,false
840d3d41f273ca69,edd_required,false,BLOCKED,"complexity,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,true,true
84176673f22c3a89,draft,false,BLOCKED,"complexity,entity_type,sector",QUARANTINE,false,true,false,false,false,false,false,true
84807297f6703e27,draft,false,READY_AFTER_DATA_CLEANUP,"complexity,entity_type,introduction,monthly_volume,ownership,sector",MISSING_REQUIRED_DATA,false,false,false,false,false,false,false,true
84d49c00a349a133,edd_required,true,BLOCKED,"complexity,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,true,false
850bd4b124134324,compliance_review,true,BLOCKED,"complexity,entity_type,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,false,false
851642ac54794045,in_review,true,BLOCKED,"complexity,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,true,false
8554f7986e24c170,approved,true,TERMINAL_READ_ONLY,"complexity,entity_type,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE,UNCLASSIFIED_UNRESOLVED",false,false,false,false,false,false,false,true
858cd4641d6f19b9,edd_required,true,BLOCKED,"complexity,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,true,false
85aaa1c97dc3afff,edd_required,false,BLOCKED,"complexity,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,true,false
85beef690bde2722,kyc_documents,false,BLOCKED,"complexity,entity_type,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,false,false,false,false
85d01704abde410e,pricing_review,false,BLOCKED,"complexity,entity_type,incorporation_country,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,false,false,false,false
8630150e4fe44d19,pricing_review,false,BLOCKED,"complexity,entity_type,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,false,false,false,false
86e0cbdd453e3103,edd_required,true,BLOCKED,"complexity,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,true,false
86fb22a3457ae046,in_review,true,BLOCKED,"complexity,entity_type,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,true,false
8714c484ad593db1,edd_required,true,BLOCKED,"complexity,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,true,false
8769d042eaa1d540,kyc_submitted,false,BLOCKED,"complexity,entity_type,introduction","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,true,false
88a0e8b488d2111b,submitted_to_compliance,true,BLOCKED,"complexity,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,true,false
88cd7661ddfd3732,edd_required,true,BLOCKED,"complexity,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,true,false
88dd521990ca6035,approved,true,TERMINAL_READ_ONLY,"complexity,entity_type,introduction,monthly_volume,ownership","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,false,false,false,true
88e0188c197b3577,pricing_review,false,BLOCKED,"complexity,entity_type,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,false,false,false,false
88e176f2ef70a446,kyc_submitted,false,BLOCKED,"complexity,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,true,false
88e7740d66f134d0,kyc_documents,false,BLOCKED,"complexity,entity_type,introduction,ownership,sector",QUARANTINE,false,true,false,false,false,false,false,false
89185953f4bca40f,kyc_documents,false,BLOCKED,"complexity,entity_type,introduction,ownership,sector",QUARANTINE,false,true,false,false,false,false,false,false
8920cc74f25e61ee,approved,true,TERMINAL_READ_ONLY,"complexity,entity_type,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE,UNCLASSIFIED_UNRESOLVED",false,false,false,false,false,false,false,true
8a2830aba03e96be,submitted_to_compliance,false,BLOCKED,"complexity,introduction,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,true,false,false,true,false,true,false
8ad9f4d9495b02e9,kyc_documents,false,BLOCKED,"complexity,entity_type,introduction,sector,service","LEGACY_SERVICE_UNMAPPED,QUARANTINE",false,true,false,false,false,false,false,false
8aee525283f70f08,edd_required,true,BLOCKED,"complexity,entity_type,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,true,false
8b128831caf967a3,draft,false,READY_AFTER_DATA_CLEANUP,"complexity,entity_type,incorporation_country,introduction,monthly_volume,ownership,sector",MISSING_REQUIRED_DATA,false,false,false,false,false,false,false,true
8b3c4c5bd37f9add,pricing_review,false,BLOCKED,"complexity,introduction,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,true,false,false,false,false,false,false
8b9d4bb3eafc5322,kyc_documents,true,BLOCKED,"complexity,entity_type,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE,REJECT",false,false,false,false,false,false,false,false
8bc25afe01db4e9f,approved,true,TERMINAL_READ_ONLY,"complexity,entity_type,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE,UNCLASSIFIED_UNRESOLVED",false,false,false,false,false,false,false,true
8bd2bbe2a356545d,draft,false,BLOCKED,"complexity,entity_type,monthly_volume,ownership,sector,service","LEGACY_SERVICE_UNMAPPED,QUARANTINE,UNCLASSIFIED_UNRESOLVED",false,false,false,false,false,false,false,true
8c13999a3bdb6fc4,kyc_documents,false,BLOCKED,"complexity,entity_type,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,false,false,false,false
8c9547eee42c94fb,pricing_review,false,BLOCKED,"complexity,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,false,false,false,false
8d1a9bbe51da7a84,pre_approval_review,false,BLOCKED,"complexity,introduction,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,false,false,false,false
8d45bbb308232fa9,draft,false,BLOCKED,"complexity,entity_type,introduction,monthly_volume","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,false,false,false,true
8d75b4ff19ea3234,draft,false,BLOCKED,"complexity,entity_type,monthly_volume,ownership,sector,service","LEGACY_SERVICE_UNMAPPED,QUARANTINE,UNCLASSIFIED_UNRESOLVED",false,false,false,false,false,false,false,true
8dbf5133714cc684,draft,false,READY_AFTER_DATA_CLEANUP,"complexity,entity_type,introduction,monthly_volume,ownership,sector",MISSING_REQUIRED_DATA,false,false,false,false,false,false,false,true
8e4b1b92d89e8fa8,kyc_submitted,true,BLOCKED,"complexity,entity_type,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,false,false
8e581a763716c8a7,kyc_documents,false,BLOCKED,"complexity,entity_type,sector",QUARANTINE,false,true,false,false,false,false,false,false
8e59b6982b42ddce,in_review,false,READY_AFTER_DATA_CLEANUP,"complexity,entity_type,incorporation_country,introduction,monthly_volume,ownership,sector",MISSING_REQUIRED_DATA,false,false,false,false,true,false,false,true
8ead5f4f086b6996,kyc_documents,false,READY,,,false,true,false,false,false,false,false,false
8eed5fc5769a6bfe,pricing_review,false,BLOCKED,"complexity,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,false,false,false,false
8f07f9479d90a28b,pricing_review,false,BLOCKED,"ownership,sector",QUARANTINE,false,true,false,false,false,false,false,false
8f0f96a92318f68b,kyc_documents,false,READY,,,false,true,false,false,false,false,false,false
8f39ddd9f059a370,edd_required,false,BLOCKED,"complexity,entity_type,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,true,false
8f9df11869da7eeb,draft,false,BLOCKED,"complexity,entity_type,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE,UNCLASSIFIED_UNRESOLVED",false,false,false,false,false,false,false,true
8ffd80ddacf27cbc,edd_required,false,BLOCKED,"complexity,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,true,false
900af08bc235962e,edd_required,false,READY,,,false,false,false,false,false,false,false,false
900ef624622ff4d4,rejected,false,TERMINAL_READ_ONLY,"complexity,entity_type,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE,UNCLASSIFIED_UNRESOLVED",false,false,false,false,false,false,false,true
903323dae9927de9,submitted_to_compliance,true,BLOCKED,"complexity,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,true,false
90c9c4f22b8d9efe,draft,false,BLOCKED,"complexity,introduction,monthly_volume,ownership","MISSING_REQUIRED_DATA,UNCLASSIFIED_UNRESOLVED",false,false,false,false,false,false,false,true
9171644eadf9773c,edd_required,true,BLOCKED,"complexity,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,true,false
91b0b6cc9d8b016b,edd_required,false,BLOCKED,"complexity,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,true,false
91b7cff350687732,draft,false,READY_AFTER_DATA_CLEANUP,,,false,false,false,false,false,false,false,true
92b36014e2649fe9,approved,true,TERMINAL_READ_ONLY,"complexity,entity_type,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,false,false,false,true
93064d6af2808db1,kyc_documents,false,BLOCKED,"complexity,introduction,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,true,false,false,false,false,false,false
935df0f781d5ab2b,draft,false,READY_AFTER_DATA_CLEANUP,,,false,false,false,false,false,false,false,true
936d1ba05f0e8163,in_review,true,BLOCKED,"complexity,entity_type,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,true,false
93a78ccab931e080,kyc_submitted,true,BLOCKED,"introduction,service","LEGACY_SERVICE_UNMAPPED,QUARANTINE",false,true,false,false,true,false,true,false
940c39bf2b95268b,edd_required,false,READY,,,false,false,false,false,false,false,false,false
942c55cccf325678,edd_required,false,BLOCKED,"complexity,entity_type,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,true,false
94870af681252428,kyc_submitted,false,BLOCKED,"complexity,entity_type,introduction,monthly_volume","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,false,false
949fe6e95ca63f3e,in_review,true,BLOCKED,"complexity,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,false,true
94b99b345857e9eb,in_review,true,BLOCKED,"complexity,entity_type,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,true,false
94bc2e983af1e191,kyc_submitted,false,BLOCKED,"complexity,entity_type,introduction","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,true,false
94c33e9500d0ea96,kyc_documents,true,READY,,,false,true,false,false,false,false,false,false
94eaecc95a3da9fa,compliance_review,true,BLOCKED,"complexity,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,true,false
95aca0e9a33a9ec6,rmi_sent,false,BLOCKED,"complexity,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,false,false
95eeee4e84b5ef8b,kyc_documents,false,BLOCKED,"complexity,entity_type,incorporation_country,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,false,false,false,false
961c20b785936ad6,compliance_review,true,BLOCKED,"complexity,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,true,false
965dac1eec03a7d0,draft,false,READY_AFTER_DATA_CLEANUP,"complexity,entity_type,incorporation_country,introduction,monthly_volume,ownership,sector",MISSING_REQUIRED_DATA,false,false,false,false,false,false,false,true
967bf9621d0868b8,pricing_review,false,BLOCKED,"complexity,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,false,false,false,false
96b8e88e69a0f9e3,compliance_review,true,BLOCKED,"complexity,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,false,false
96eee439dce6a460,edd_required,true,BLOCKED,"complexity,entity_type,introduction,monthly_volume,ownership","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,true,false
9748363c264c46f5,approved,false,TERMINAL_READ_ONLY,"complexity,introduction,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,true,false,false,false,false,false,true
97c8fd709008f76e,approved,false,TERMINAL_READ_ONLY,"entity_type,monthly_volume,sector,service","LEGACY_SERVICE_UNMAPPED,QUARANTINE",true,false,false,false,false,false,false,true
97f4f461813436ac,pricing_review,false,BLOCKED,"complexity,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,false,false,false,false
9803bc3ca966ec82,edd_required,false,BLOCKED,"complexity,entity_type,monthly_volume,sector",QUARANTINE,false,false,false,false,true,false,true,false
99652d9804b3e9ea,kyc_submitted,true,BLOCKED,"complexity,entity_type,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,false,false
9971b727d07c45f0,pre_approval_review,false,BLOCKED,"complexity,entity_type,sector",QUARANTINE,false,false,false,false,false,false,false,false
999668dc9e0b380b,rmi_sent,false,BLOCKED,"complexity,entity_type,introduction,monthly_volume,ownership","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,false,false
99972b0c90612048,edd_required,true,BLOCKED,"complexity,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,true,false
9998b06b1c4b853e,edd_required,false,BLOCKED,"complexity,entity_type,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,true,false
99accd39438b8808,pricing_review,false,BLOCKED,"complexity,entity_type,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,false,false,false,false
99c5d4e48a57f10d,pricing_review,false,BLOCKED,"complexity,entity_type,monthly_volume,ownership,sector",QUARANTINE,false,false,false,false,false,false,false,false
99ccd4c1a84fccb8,in_review,true,BLOCKED,"complexity,entity_type,introduction,monthly_volume","MISSING_REQUIRED_DATA,QUARANTINE",true,false,false,false,true,false,false,false
9a2cb33ffd3fd915,kyc_documents,false,BLOCKED,"complexity,entity_type,sector",QUARANTINE,false,true,false,false,false,false,false,false
9a76bb435218972f,rmi_sent,false,BLOCKED,"complexity,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,true,false,false,true,false,false,false
9a782733d161cc09,edd_required,false,BLOCKED,"complexity,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,true,false
9ab561ed4abffc7e,pricing_review,false,BLOCKED,"complexity,entity_type,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,false,false,false,false
9ad71e6bfa4bc5dc,approved,true,TERMINAL_READ_ONLY,"complexity,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,false,false,false,true
9b1b7edc55f7076e,submitted_to_compliance,true,BLOCKED,"complexity,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,true,false
9ba839ad924d004d,under_review,true,BLOCKED,"complexity,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,false,false
9bbb64b1c798d677,draft,true,BLOCKED,"complexity,entity_type,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE,REJECT",false,false,false,false,false,false,false,false
9bdb420181f62607,approved,false,TERMINAL_READ_ONLY,"complexity,entity_type,introduction,monthly_volume","MISSING_REQUIRED_DATA,QUARANTINE",true,false,false,false,false,false,false,true
9c047fe222f6f458,edd_required,true,BLOCKED,"complexity,entity_type,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,true,false
9c8ec66aff8d0391,pricing_review,false,BLOCKED,"complexity,entity_type",QUARANTINE,false,true,false,false,false,false,false,false
9cbd7708d7048f87,pricing_review,true,BLOCKED,"complexity,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,false,false,false,false
9cd5f426c342e53c,approved,true,TERMINAL_READ_ONLY,"complexity,entity_type,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",true,false,false,false,false,false,false,true
9d46a373d69ee2b0,draft,false,BLOCKED,"complexity,introduction,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,true,false,false,false,false,false,false
9d77b848ee9818f8,edd_required,true,BLOCKED,"complexity,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,true,false
9d8e63779ea35913,edd_required,true,BLOCKED,"complexity,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,true,false
9dfc0fbe8ade7377,pricing_review,false,BLOCKED,"complexity,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,false,false,false,false
9e0f925a8df502c8,pricing_review,false,BLOCKED,"complexity,entity_type,monthly_volume,ownership",QUARANTINE,false,false,false,false,false,false,false,false
9e125ab7c54f13c2,draft,false,BLOCKED,"complexity,entity_type,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE,UNCLASSIFIED_UNRESOLVED",false,false,false,false,false,false,false,true
9e2b01b7c97357d9,draft,false,BLOCKED,"complexity,entity_type,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE,UNCLASSIFIED_UNRESOLVED",false,false,false,false,false,false,false,true
9e49ddb2122e8ffb,kyc_documents,false,BLOCKED,"entity_type,introduction,service","LEGACY_SERVICE_UNMAPPED,MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,false,false,false,false
9e4d278abb0b6204,edd_required,false,BLOCKED,"complexity,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,true,false
9e77bf818c4eb41b,kyc_documents,true,BLOCKED,"complexity,entity_type,introduction,monthly_volume,ownership","MISSING_REQUIRED_DATA,QUARANTINE",true,false,false,false,false,false,false,false
9e8d9e8ea95ba6ac,compliance_review,true,BLOCKED,"complexity,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,true,false
9f2c06980fbaeb93,edd_required,false,BLOCKED,"complexity,entity_type,incorporation_country,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,true,false
9f3fa23fbb7b7645,kyc_documents,true,BLOCKED,"complexity,entity_type,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE,REJECT",false,false,false,false,false,false,false,false
9f609e9aa477332b,in_review,true,BLOCKED,"complexity,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,true,true
9fd60d6fdd70e792,kyc_documents,false,READY,,,false,true,false,false,false,false,false,false
a00ca2505a63bc5a,draft,false,BLOCKED,"complexity,entity_type,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,false,false,false,true
a07e11a21a15836f,approved,true,TERMINAL_READ_ONLY,"complexity,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,false,false,false,true
a0d6513843277462,draft,false,BLOCKED,"complexity,entity_type,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE,UNCLASSIFIED_UNRESOLVED",false,false,false,false,false,false,false,true
a0fc70ada2bf5fac,approved,false,TERMINAL_READ_ONLY,"complexity,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",true,false,false,false,false,false,false,true
a1419edaff0cb8fc,kyc_documents,false,BLOCKED,entity_type,QUARANTINE,false,false,false,false,false,false,false,false
a19f2fde7c749ce0,draft,false,READY_AFTER_DATA_CLEANUP,"complexity,entity_type,incorporation_country,introduction,monthly_volume,ownership,sector",MISSING_REQUIRED_DATA,false,false,false,false,false,false,false,true
a1cc994a772bea1e,pre_approval_review,false,READY,,,false,false,false,false,false,false,false,false
a20b8c11d82d7698,compliance_review,true,BLOCKED,"complexity,entity_type,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE,REJECT",false,false,false,false,true,false,false,true
a2277f3a8dc51203,rmi_sent,false,BLOCKED,"complexity,introduction,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,true,false,false,true,false,true,false
a27a0a952003cd4f,edd_required,true,BLOCKED,"complexity,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,true,false
a38f3f3de90a3afc,edd_required,true,BLOCKED,"complexity,entity_type,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,true,false
a430525fa1be3257,edd_required,false,BLOCKED,"complexity,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,true,false
a47bef5704d175f2,pre_approval_review,false,READY,,,false,false,false,false,false,false,false,false
a4986354074bc0a2,draft,false,READY_AFTER_DATA_CLEANUP,"complexity,introduction,monthly_volume",MISSING_REQUIRED_DATA,false,false,false,false,false,false,false,true
a4a1706495f5858b,approved,false,TERMINAL_READ_ONLY,"complexity,entity_type,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",true,false,false,false,false,false,false,true
a4c4bf000f53becf,approved,true,TERMINAL_READ_ONLY,"complexity,entity_type,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE,UNCLASSIFIED_UNRESOLVED",false,false,false,false,false,false,false,true
a51aa4a29e902968,pre_approval_review,false,READY,,,false,false,false,false,false,false,false,false
a5f481d64856f9a9,kyc_documents,false,READY,,,false,true,false,false,false,false,false,false
a6128885ed49d601,kyc_submitted,false,BLOCKED,"complexity,entity_type,introduction,monthly_volume","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,false,false
a63fb2517ba6caf8,approved,false,TERMINAL_READ_ONLY,"complexity,introduction,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,true,false,false,false,false,false,true
a69c728412af92df,compliance_review,true,BLOCKED,"complexity,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,true,false
a6f93b1476cc82ea,approved,false,TERMINAL_READ_ONLY,"complexity,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",true,true,false,false,false,false,false,true
a7193da1a9065899,kyc_documents,false,BLOCKED,"complexity,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,false,false,false,true
a7535e5d21fe54a0,approved,false,TERMINAL_READ_ONLY,"complexity,entity_type,introduction,monthly_volume,ownership",MISSING_REQUIRED_DATA,true,false,false,false,false,false,false,true
a76b18d0d46d2818,approved,true,TERMINAL_READ_ONLY,"complexity,entity_type,introduction,monthly_volume,ownership","MISSING_REQUIRED_DATA,QUARANTINE",true,false,false,false,false,false,false,true
a7a885f7c8097e84,kyc_submitted,false,BLOCKED,"complexity,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,false,false
a7af1faeafd12662,compliance_review,true,BLOCKED,"complexity,entity_type,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,false,false
a87f2f5a5b0cda2c,approved,false,TERMINAL_READ_ONLY,"complexity,entity_type,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",true,false,false,false,false,false,false,true
a8fa02c6351ad60c,under_review,false,BLOCKED,"complexity,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,true,false,false,true,false,true,false
a91ed337c8f30bb2,submitted_to_compliance,false,BLOCKED,"complexity,introduction,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,true,false,false,true,false,true,false
a9a06104b4c45372,draft,false,BLOCKED,"complexity,entity_type,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE,UNCLASSIFIED_UNRESOLVED",false,false,false,false,false,false,false,true
a9eac5d68f43c47d,compliance_review,true,BLOCKED,"complexity,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,false,false
aa422f5e25cf139c,edd_required,true,BLOCKED,"complexity,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,true,false
aa5da05edc81686d,approved,true,TERMINAL_READ_ONLY,"complexity,entity_type,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,false,false,false,true
aa77e919f8f4a181,draft,false,BLOCKED,"complexity,entity_type,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE,UNCLASSIFIED_UNRESOLVED",false,false,false,false,false,false,false,true
aa80e033c01df59c,compliance_review,true,BLOCKED,"complexity,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,false,false
aaf343950999ca45,kyc_documents,false,BLOCKED,"complexity,entity_type,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,false,false,false,false
ab33566a73102b85,kyc_documents,true,BLOCKED,"complexity,entity_type,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,false,false,false,false
ab3685ef3d97da4a,in_review,true,BLOCKED,"complexity,introduction,monthly_volume,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,true,true
ab5ff25cd97696bc,in_review,true,BLOCKED,"complexity,entity_type,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,true,false
ac13f780dfda076e,in_review,true,BLOCKED,"complexity,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,true,false,false,false
ac340725171bf3bd,pricing_review,false,BLOCKED,"complexity,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,false,false,false,false,false,false,false
ac932955540c6646,kyc_submitted,false,BLOCKED,"complexity,entity_type,introduction,monthly_volume,sector","MISSING_REQUIRED_DATA,QUARANTINE",false,true,false,false,true,false,false,false
acacd004069df79e,edd_required,true,BLOCKED,"complexity,entity_type,introduction,ownership,sector","MISSING_REQUIRED_DATA,QUARANTINE,UNCLASSIFIED_UNRESOLVED",false,true,false,false,true,false,true,true
